price,Date,AAPL,AMZN,AVGO,DIA,GOOGL,META,MSFT,NVDA,ONEQ,PINK,QQQ,SPY,TSLA
36201.52,2023-11-17,0.7991073657697757,0.6780942948950123,0.517823611677885,0.7765438376826673,0.7069510431431821,0.5605166121954989,0.7881398306633544,0.33102559700727685,0.727415242614855,0.738362291320943,0.7457314329739888,0.742827686286886,0.6694285801478794
36527.76,2023-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36582.37,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37413.99,2023-11-20,0.8065217825218539,0.6825315306724459,0.5273461793821467,0.7811885356798226,0.7118621852844276,0.5687643571239757,0.8043138885486921,0.33848570257251204,0.7349801989495226,0.7431535947468422,0.7548106704085037,0.7485456801389264,0.6731428745814731
37489.3,2023-11-21,0.8031094532424784,0.6721157860542513,0.5196613951973914,0.7796329321177644,0.7156239230827757,0.5637621966101389,0.7950015303946312,0.3353633288920775,0.7310672905005565,0.7450401589841592,0.7504256458289558,0.7469142975738026,0.6891428484235491
35965.36,2023-11-22,0.8059319597328867,0.6852405536267668,0.5147888809665907,0.7834997594470091,0.723565458345561,0.5713073520662532,0.8051875964343145,0.3271175566260121,0.7351107294465076,0.7486634443604262,0.7534969912164176,0.7497980139619599,0.6691714477539062
37464.83,2023-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37293.32,2023-11-24,0.8002869467520699,0.6853806693597966,0.5184273985655671,0.7862552347141387,0.7141610738898682,0.5658534756824668,0.804292506833485,0.3208056779747873,0.733415135785289,0.7518077946668263,0.7524346276622899,0.7502593759645687,0.6727142769949777
37738.93,2023-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37809.85,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37491.84,2023-11-27,0.7995286585339464,0.6900046310886736,0.5032644126219523,0.7851886591251145,0.7126981447773151,0.5599478322195857,0.8068070488518574,0.32393473916162757,0.7335455660669212,0.7501607266810196,0.7517778474227979,0.7489082152609499,0.6745142909458706
37250.17,2023-11-28,0.8020983376893404,0.6867351452022336,0.5012041683451062,0.7869443101915661,0.7168256747935355,0.5671248451307426,0.8155228113803821,0.32110782002664756,0.7353715399020956,0.7433033229789016,0.7537481881412733,0.7496497481571004,0.7049142892020089
37802.24,2023-11-29,0.7977593193583249,0.6834189778279325,0.4982806680124818,0.7881444574441644,0.7052791241574071,0.5557653764932203,0.8073185099416149,0.32324984626422054,0.733415135785289,0.7468368977688713,0.7530141256720646,0.7491223826421873,0.6975428553989955
37810.35,2023-11-30,0.8002027140374918,0.682344662182108,0.4902834458588697,0.800033782126775,0.6924263668337307,0.5473167380880615,0.8074464079078084,0.3140505790714359,0.7323716434245551,0.752766009405483,0.7511210078267548,0.7520720006067226,0.6859428623744419
37711.82,2023-12-01,0.8056370806362232,0.6867351452022336,0.4925449387551831,0.8068118379626235,0.6889258863568214,0.5434187491633706,0.7980701007706507,0.3140170134262581,0.7358932109209481,0.7626180351819419,0.7532652632403691,0.7565211979836258,0.6823714338030133
38688.26,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39481.67,2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39960.28,2023-12-04,0.7980120820976996,0.6765062690743767,0.48935134267088626,0.8059007400655472,0.675393971884908,0.5353883870563355,0.7866268944967977,0.3055899354309726,0.7305455693740278,0.7668702710259043,0.7462723492254564,0.7525498762293982,0.6730857195172991
41974.33,2023-12-05,0.8148207719682828,0.6860345665370846,0.48360498683001135,0.804278385115143,0.6843804565138027,0.5324941485870219,0.7938294593087324,0.312708260735882,0.7321108329689671,0.7604619945868104,0.7481461761916125,0.7524016104245387,0.682057146344866
44105.94,2023-12-06,0.8101868099449641,0.67501167749891,0.47858415175122404,0.8027448942421037,0.6793125120279067,0.5310888160148614,0.7859022701300511,0.3055698216664959,0.7281978744123246,0.7621987731589143,0.7438189648929742,0.7493696282315219,0.6839142717633928
43788.29,2023-12-07,0.8184015666768147,0.6860345665370846,0.48844566233936315,0.8041005191866498,0.7154149332095537,0.5463798667763362,0.7904838420601354,0.31290973147483864,0.7382409559903276,0.7686969899169207,0.7542117628064727,0.755087571115599,0.6932571411132813
43270.12,2023-12-08,0.8244678724218021,0.6885567210010678,0.5001184515319881,0.8069672467676896,0.7052791241574071,0.5566854512053148,0.7974735051451143,0.31902072870759457,0.741893104091382,0.7684874163385607,0.7575730649467513,0.7583338226257798,0.6966857038225447
44202.18,2023-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43745.49,2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43757.96,2023-12-11,0.8138096564151448,0.6814105335387605,0.5451042262702439,0.8104565050984559,0.6963970945053005,0.5441882689885303,0.7912296519795643,0.3131179153428308,0.7434583175786448,0.7715417688928945,0.7640444129459013,0.7612834405903149,0.6849714442661832
41200.96,2023-12-12,0.8202552677582943,0.6888369524671274,0.567899027597853,0.8142787626152546,0.6923741793051594,0.5591447704043094,0.7977931192855814,0.32003476990878343,0.7480234275434481,0.7772912870574503,0.7701294091530176,0.7647603731018001,0.6771714128766742
